status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
236000816506015_666023623503730,selling Music book (including CD!) for intro Singing Class at Scripps,,status,,2015-04-15 13:12:29,0,0,0
236000816506015_665777453528347,"hey! if anyone sees a silver, 2014-2015 daily planner laying around, please message me! i lost mine :(",,status,,2015-04-14 21:35:26,0,0,0
236000816506015_665386736900752,"My senior sale - posting because there's lots of books on here!

",Katie's Senior Sale,link,https://docs.google.com/presentation/d/1O3M5bVopOhRGZalRO-9Ufi9CYBh7neBNXoclSgzInMo/edit?usp=sharing,2015-04-13 19:29:40,0,4,0
236000816506015_664506993655393,Selling a ti84 graphing calculator for anyone in math/stats/econ next semester! Still in the original packing,,status,,2015-04-11 16:53:34,0,0,0
236000816506015_656926111080148,Does anyone knows how to apply for a Visa to India for this summer?,,status,,2015-03-23 16:41:55,0,1,0
236000816506015_634586516647441,"Selling:

1) Why Nations Fail by Daron Acemoglu and James A. Robinson [Brand new]
2) Strengths and Leadership: Great Leaders, Teams, and Why People Follow by Tom Rath and Barry Conchie [Unused but no access code]
3) Leadership: Theory and Practice (6th Edition) by Peter Northouse [Used]
4) Macroeconomics (6th Edition) by Olivier Blanchard and David R. Johnson [Used]",,photo,https://www.facebook.com/photo.php?fbid=925336264151576&set=gm.634586516647441&type=3,2015-02-02 20:03:32,1,4,0
236000816506015_643664019073024,Selling Understanding Psychology 11th edition. Like New,,status,,2015-02-23 13:52:05,2,2,0
236000816506015_634478326658260,"Hey guys,
Has anybody taken Neuropharmacology with Borowski , or Sensory Evolution with Schmidt, in the past and kept any of his exams from the class?

Willing to pay for the exams (I need them as practice exams since he doesn't offer any).

Thanks!",,status,,2015-02-02 13:30:04,0,1,0
236000816506015_634271186678974,"Searching for:
Sur le vif (Student Act Manual) Edition: 6th
The exercise book for French 33",,status,,2015-02-02 00:37:42,2,0,0
236000816506015_634193243353435,"Selling:
Books for CMC religion and film
Psychology - Myers 9th Ed
Macroeconomics ninth edition - dornbusch Fischer and startz international edition
American politics classic and contemporary readings - seventh edition  
Black and white photography - horenstein",,photo,https://www.facebook.com/photo.php?fbid=10155307815085438&set=gm.634193243353435&type=3,2015-02-01 19:23:23,1,0,0
236000816506015_634152133357546,For sale: Books for RLST 022 in CMC. Introductory western religious traditions.,,photo,https://www.facebook.com/photo.php?fbid=10155307685185438&set=gm.634152133357546&type=3,2015-02-01 18:35:58,3,0,0
236000816506015_634100743362685,Buying: Psychology by Myers,,status,,2015-02-01 15:27:09,0,0,0
236000816506015_633639823408777,"Buying: 
Organic Chemistry As a Second Language: Second Semester Topics",,status,,2015-01-31 13:32:37,7,7,0
236000816506015_633815830057843,"Selling:
Multivariable Calculus by Stewart 6E
Beloved by Toni Morrison
Choke by Chuck Palahniuk
Euripides by Bacchae",,status,,2015-02-01 00:55:55,1,0,0
236000816506015_414983495274412,"Selling:
-American Government and Politics (Gov 20)
-Forensic and Legal Psychology (Forensic Psych)
-Texts on Socrates
-The Iliad

And various texts from my FHS, FWS, and history class (US History Since 1945)
-Sophocles I
-Sir Gawain and The Green Knight
-Narrative Life of Frederick Douglass
-Taken Hostage
-Rightward Bound
-Inventing the American Way
-Everything but the Coffee

I also think I have the Bio 43/44 book.  Message me if you are interested in any of them!",,status,,2013-09-02 22:08:32,0,8,0
236000816506015_455730884533006,"Books I am selling:

Forensic Psych Book - for Krauss' course
Autism Book - for Charlop's autism class
Bio Book - used for 43 and 44

Then I also have a bunch of books I used for Lily Giesmer's history of the US Since 1945 course.  I also have a bunch of books that were used for Professor Nadon's FHS class.  

If anyone is interested in the books listed, or has Giesmer or Nadon's class, message me!  Thanks",,status,,2013-12-16 18:42:22,0,5,0
236000816506015_631726546933438,Selling: Applied Math; Textbook for Bradley's Calc 1 class.,,status,,2015-01-26 22:14:34,0,2,0
236000816506015_631235193649240,"Looking for:
1. Asian/Pacific Islander American Women: A Historical Anthropology
2. Dragon Ladies: Asian American Feminists Breathe Fire
3. Sweatshop Warriors: Immigrant Women Workers Take on the Global Factory
4. The Hypersexuality of Race: Performing Asian/American Women on Screen and Scene
for Scripps Asian American Women's Experience.",,status,,2015-01-25 16:49:56,0,2,0
236000816506015_632148570224569,"Selling: Microeconomics, Krugman, 2nd edition; for Econ 52.",,status,,2015-01-27 22:22:19,1,0,0
236000816506015_631659120273514,Buying: Macroeconomics Principles and Policies by Baumol,,status,,2015-01-26 17:22:21,1,0,0
236000816506015_631287253644034,"Selling:

1) An Enquiry Concerning Human Understanding by David Hume (2006, Paperback)
2)Computing for Biologists : Python Programming and Principles by Eliot Bush and Ron Hadas
3)Lost Enlightenment : Central Asia's Golden Age from the Arab Conquest to Tamerlane
4)Principles of Microeconomics by Eugene Silberberg and Gregory M. Ellis (2007)
5)Honest Government: An Ethics Guide for Public Service by Richardson R. Cheryl Lynn Smith
6)Al-Ghazali's Path to Sufisim: His Deliverance from Error
7)Founding Brothers : The Revolutionary Generation by Joseph J. Ellis (2002)
8)American Sphinx : The Character of Thomas Jefferson by Joseph J. Ellis (1998)
9)The Voyage of the Beagle: Journal of Researches into the Natural History
10)A History of the Muslim World to 1405 : The Making of a Civilization by Vernon
11)Chemistry II for Dummies by John T. Moore (2012, Paperback)",,status,,2015-01-25 20:21:13,0,0,0
236000816506015_631258313646928,Selling Philosophy of Religion Reader!,,status,,2015-01-25 18:19:43,0,0,0
236000816506015_631213410318085,Selling Cost Accounting by Horngren (for CMC's Strategic Cost Management),,status,,2015-01-25 15:41:17,1,0,0
236000816506015_630975170341909,Selling Chez Nous 4th edition. Used by Pomona French 22 class. Hmu if interested,,status,,2015-01-25 02:48:56,0,0,0
236000816506015_630077383765021,"BUYING:
1. Graduate Review of Tonal Theory, by Steven Laitz and C. Barlette (for Music 102 at Scripps);

2. Harmonic Practice in Tonal Music (Workbook only), 2nd Edition, by Robert Gauldin (for Music 102 at Scripps)

3. Workbook for Intermediate French Through Film (French 33 at Pomona) 

SELLING:
Differential Equations (2nd Edition), by Borrelli and Coleman 

Thanks!",,status,,2015-01-22 20:03:49,0,3,0
236000816506015_630952333677526,"Selling:
1. PHIL42PO - History of Modern Philosophy: Modern Philosophy by Ariew
2. PHIL160SC - Ethical Theory: Rulebook for arguments, Ethical theory, Utilitarianism, Fundamental Principle of Metaphysics of morals
3. ECON102PO - Microeconomics and behavior by Frank

msg for prices, all under $20.",,status,,2015-01-25 00:37:55,0,1,0
236000816506015_630926927013400,"This is the best thing ever. I just got a book of critical essays on Existentialism from dostoevsky to sarte for $1
bigwords.com",,status,,2015-01-24 22:37:09,0,0,0
236000816506015_630904550348971,"BUYING for the following classes:

Phil Zuckerman's Secularism and Skepticism
- ""Atheists in America""
- ""Philosophers without Gods""
- ""What Is Humanism, & Why Does It Matter?""
- ""What You Don't Know about Religion (but Should)""

Rick Hazlett's Food Land and Environment
- ""Hidden Forest""
- ""Growing Food in a Hotter, Drier Land""

Juanita Aristizabal's Nature and Sociology in Latin America
- ""Los suicidas del fin del Mundo""
- ""El hablador""",,status,,2015-01-24 21:04:54,0,0,0
236000816506015_630879723684787,selling a ton of books for kindley's literary journalism FWS,,status,,2015-01-24 19:00:19,3,1,0
236000816506015_630858593686900,"BUYING:

Financial Accounting, 7th Ed., Libby, Libby & Short, McGraw-Hill/
Irwin, 2010",,status,,2015-01-24 17:47:38,2,0,0
236000816506015_630841703688589,"Selling a lot of books, message for prices

Middlesex Jefferey Eugenides
Gender Trouble Butler
Sweetness and Power Mintz
Intro to Sociocultural Anthropology at Scripps Sakai Readings Printed
Battered Black Women and Welfare Reform Dana-Ain Davis
Raising Brooklyn Tamara Mose Brown
Zur deutschen Grammatik Handbuch Wells
Gridlock Mahdavi
Reproducing Empire Briggs
Remaking Citizenship Kathleen Coll
Body and Soul Alondra Nelson
Engaged Observer Victoria Sanford
Biology Brooker
Chemistry a Molecular Approach Tro
One pair of Lab Goggles
El Reino de este Mundo Carpentier
The Elements of Style Strunk and White
Making Sweatshops Rosen
Common Sense and a Little Fire Orleck
Threads Collins
Introduction to International Relations Jackson and Sorenson
Piazza for Intro Italian Melucci",,status,,2015-01-24 16:32:25,0,0,0
236000816506015_630777893694970,"Selling:
Nuevos Horizontes, 5th Edition [Spanish 33]",,status,,2015-01-24 12:38:20,0,0,0
236000816506015_630626130376813,"Buying:
Microeconomics - by Besanko, David and Ronald R. Braeutigam (5th Edition)",,status,,2015-01-24 05:13:04,0,2,0
236000816506015_630279323744827,"Selling: 

Statistics for management and economics (keller) 9e",,status,,2015-01-23 10:33:02,0,3,0
236000816506015_630415863731173,"Buying:
1. Biology, Raven
2. American environmental policy, Klyza
3. RFF Reader in Environment & resource management, Oates
4. Policy Process, Clark 
5. Knowledge & Environmental Policy, Ascher
6. Natural Resource & Environmental economics, Perman
7. Several short sentences about writing, Klinkenborg
8. Odyssey, Homer
9. War music, Logue",,status,,2015-01-23 17:37:10,0,4,0
236000816506015_629038410535585,"Selling (edited):
Macroeconomics, Mankiw, 7th ed.",,status,,2015-01-20 00:33:43,3,4,0
236000816506015_630490353723724,"Selling: 
Intermediate Microeconomics, Hal R. Varian, 9th Edition",,status,,2015-01-23 21:54:56,1,1,0
236000816506015_630113953761364,"Buying:

The Singing Book- 3rd edition
For Scripps Group Voice with Murray",,status,,2015-01-22 22:51:09,0,1,0
236000816506015_630348963737863,"Buying:
1. Unsettled Visions: Contemporary Asian American Artists and the Social Imaginary (Objects/Histories)--by Margo Machida

2. Asian Americans: The Movement and the Moment--by  Steven G. Louie , Glenn K. Omatsu",,status,,2015-01-23 14:14:32,1,1,0
236000816506015_629966997109393,Hashim Jamil (hjamil15@cmc.edu) who doesn't have a Facebook 😒is selling these books. I am a great friend.,,photo,https://www.facebook.com/photo.php?fbid=10153130407860864&set=gm.629966997109393&type=3,2015-01-22 12:56:05,10,1,0
236000816506015_630059937100099,"Buying:
Differential Equations (w/DE Tools Access Code) 4th edtion
ISBN: 9781133109037

Selling: JAVA for CSCI 51 at pomona",,status,,2015-01-22 19:08:01,0,3,0
236000816506015_609104262529000,"Selling: 
Financial Accounting, 14th edition for Econ86 with Prof. Rosett at CMC
Approximaciones for Spanish 101",,status,,2014-12-10 16:22:16,1,3,0
236000816506015_630167853755974,"Buying:

Physics for Scientists and Engineers: A Strategic Approach, 3rd Edition by Randall Knight

Becker's The World of the Cell, 8th Edition",,status,,2015-01-23 03:43:03,0,0,0
236000816506015_415528215219940,I have Physics for Scientists and Engineers by Knight for Physics at Keck if anyone want to buy it,,status,,2013-09-04 02:43:25,0,1,0
236000816506015_630137297092363,"SELLING: Psychology
8th Edition, by Geltiman, Gross and Reisberg",,status,,2015-01-23 00:51:01,2,0,0
236000816506015_630105227095570,"selling:
Statistics For The Behavioral Sciences by Jaccard and Becker
Mosaicos Spanish As A World Language",,status,,2015-01-22 22:13:46,1,0,0
236000816506015_630097377096355,"Is anyone selling ""Human Physiology: An integrated approach- Silverthorn"" for *Vertebrate Physiology*? Thanks!",,status,,2015-01-22 21:27:31,0,0,0
236000816506015_629427820496644,"Buying for RLST022:

Tanakh: The Holy Scriptures (Jewish Publication Society of America, 1985) 
NIV New Testament (Zondervan, 2012)
Qur'an, Oxford University Press (Oxford University Press, 2008)
John Collins, A Short Introduction to the Hebrew Bible (Augsburg Fortress Publishers, 2014)
Bart Erhman, A Brief Introduction to the New Testament (Oxford University Press, 2012)
Daniel Brown, A New Introduction to Islam (Wiley-Blackwell, 2009)",,status,,2015-01-21 01:46:39,0,2,0
236000816506015_630061783766581,"Buying:
Integrated Chinese Level 1 Part 2 Traditional Characters Textbook for Chinese 1B at Pomona",,status,,2015-01-22 19:17:27,3,0,0
236000816506015_630059557100137,"NEED:
FWS Literary Journalism: Slouching Towards Bethlehem, In Cold Blood, The Lifespan of a Fact, On Immunity, Notes of a Native Son
SPAN 125B: Huellas de Las Literaturas Hispanoamericanas",,status,,2015-01-22 19:06:46,1,0,0
236000816506015_630029120436514,"Selling Microeconomics & Behavior by Frank for $20. It's for ECON 102 Microeconomic theory. I have an old edition (7th ed), but I asked Prof.Brown and she says she accepts it for her class, and will make the chapters that are only in 9th ed available.",,status,,2015-01-22 16:57:50,0,0,0
236000816506015_629993647106728,Buying Essentials of Economics for Prof Helland's class,,status,,2015-01-22 14:38:02,1,6,0
236000816506015_629433867162706,"Selling:
French033: Sequences workbook only
Art History 51c: Discovering the humanities 2nd edition
Econ101: 
Microeconomics D.B&RR.B 4th edition",,status,,2015-01-21 02:22:52,1,4,0
236000816506015_629718983800861,"Selling:

-Econ086: Financial Accounting (Looseleaf+SSM Package) Edition: 14th
-Bio 43/44: Brooker, Widmaier, Graham
-Econ 151 Strategic Cost Management book (CMC Fall, needed for    Science and Management majors)

Message me!",,status,,2015-01-21 19:04:28,1,1,0
236000816506015_630004250439001,"Is anyone selling ""Converses"" for french 44? Please say yes",,status,,2015-01-22 15:12:19,0,0,0
236000816506015_629994407106652,"BUYING: Berkowitz's A New Approach to Sight Singing, 5th ed.",,status,,2015-01-22 14:40:42,0,0,0
236000816506015_629720503800709,Buying Forensic Psychology textbook by costanzo and Kraus for Forensic Psychology at CMC,,status,,2015-01-21 19:13:02,0,2,0
236000816506015_629684420470984,"Selling:
- Guns, Germs, & Steel
- Digital Art (Christine Paul)
- Asian American Religions
- Revealing the Sacred in Asian & Pacific America
- Getting Saved in America 
- Adobe Photoshop CS5
- Microeconomics (Krugman, Wells, 2nd)",,status,,2015-01-21 16:27:05,0,5,0
236000816506015_629947233778036,"Selling Statistics for Management and Economics 9th Edition
For Jungmo Yoon's statistics and other Stat Classes
$30",,status,,2015-01-22 11:33:26,0,0,0
236000816506015_629944573778302,"Buying ""converses"" for French 44 does anyone have it??",,status,,2015-01-22 11:23:12,0,0,0
236000816506015_629932757112817,"SELLING:
Walter Devil in a blue dress by Mosley
City of Quartz by Mike Davis 
Race and Politics by Leland T. Saito",,status,,2015-01-22 10:45:22,1,0,0
236000816506015_629796153793144,"BUYING: 
Language Files 11th edition - published by Ohio State

Java - Bruce - published by Pearson Education

Le Silence Des Esprits - N'sondé
Bel-Avenir - Tadjer
Nous Enfants de la Tradition - Effa
La Seine était Rouge - Sebbar
Des Nouvelles de Kora - Imache",,status,,2015-01-22 00:46:25,0,2,0
236000816506015_629827533790006,Selling: Probability and Statistics (DeGroot & Schervish) $40,,status,,2015-01-22 03:37:36,0,0,0
236000816506015_629812410458185,"Selling:

Probability and Statistics 4e === DeGroot-Schervish 
Fundamentals of Physics 9e === Halliday-Resnick
General Chemistry 4e === McQuarrie",,status,,2015-01-22 02:09:37,0,1,0
236000816506015_629306440508782,"Selling:                                                                                               Financial Accounting 14e by Weil, Schipper and Francis.                            Single Variable Calculus 7e for Cal1 by James Stewart.",,status,,2015-01-20 17:36:01,0,1,0
236000816506015_629339700505456,"Selling the book and solutions manual for Econ 86 (financial accounting 14e, looseleaf in binder)",,status,,2015-01-20 20:04:27,2,1,0
236000816506015_629813373791422,"Buying: Poverty and Discrimination, by Kevin Lang",,status,,2015-01-22 02:14:58,0,0,0
236000816506015_629811527124940,"Looking for:

Keller, ""Statistics for Management and Economics,"" preferably 10/e.",,status,,2015-01-22 02:03:41,0,0,0
236000816506015_612247575548002,"Selling:

-Macroeconomics, 8th Ed. (N. Gregory Mankiw)
-Study Guide and Workbook for Mankiw's Macroeconomics, 8th Ed. (Roger T. Kaufman) (Brand New and Unused)
-Leadership: Theory and Practice, 6th Ed. (Peter Northouse)
-Strengths Based Leadership: Great Leaders, Teams, and Why People Follow (Tom Rath and Barry Conchie) (Unused but no StrengthsFinder 2.0 code)",,status,,2014-12-17 17:44:49,0,4,0
236000816506015_629809940458432,"Selling:
Statistics for the Behavioral Sciences (3rd Edition)
by Susan Nolan, Thomas Heinzen 
In very good condition",,status,,2015-01-22 01:50:56,1,0,0
236000816506015_611972705575489,"SELLING:
Séquences: Intermediate French Through Film. textbook and exercise book
Les Jeux Sont Faits  for PO french 33",,status,,2014-12-17 00:57:32,1,11,0
236000816506015_629761610463265,"looking for
Statistics for the Behavioral Sciences 
by Frederick J Gravetter, Larry B. Wallnau",,status,,2015-01-21 22:25:34,0,2,0
236000816506015_629795750459851,Looking to buy: Literatura Española for Spanish 120B,,status,,2015-01-22 00:43:31,0,0,0
236000816506015_629792900460136,"GOVT 20
Selling:
American Government and Politics - Bessette/Pitney",,status,,2015-01-22 00:31:41,0,0,0
236000816506015_629791323793627,"Selling:
Corporate Fiance 10th Edition (International)
By: Ross
For Muelbroek's Corporate Finance class
In good condition",,status,,2015-01-22 00:19:45,2,0,0
236000816506015_629705487135544,"Buying: 
Organic Chemistry As a Second Language: Second Semester Topics (3rd Edition)",,status,,2015-01-21 18:01:52,1,3,0
236000816506015_629788273793932,"Selling:
Macroeconomics by Baumol 12th edition (Intro Macro at Scripps)
University Physics for the Life Science (PHYS 031 General Physics)
Multivariable Calculus by Stewart 6th edition (Math032 Scripps)
Single Variable Essen Calculus: Early Trans 2nd edition (For Calc I & II)",,status,,2015-01-22 00:09:27,1,0,0
236000816506015_629782953794464,"Buying:

for Sarah's Race and Ethnicity in Brazil",,status,,2015-01-21 23:39:38,0,0,0
236000816506015_629781643794595,Buying: Contemporary Abstract Algebra (8th Edition) by Gallian,,status,,2015-01-21 23:34:05,0,0,0
236000816506015_629781103794649,"I have international version paperback organic chemistry textbook ($40) and ""ochem as a second language"" ($10)",,status,,2015-01-21 23:32:02,2,0,0
236000816506015_622679631171463,"Selling books: Bio 43 and Genetics
Please excuse the glare from the photo, the books are actually in excellent condition.
Message me if interested!",,photo,https://www.facebook.com/photo.php?fbid=838332929561048&set=gm.622679631171463&type=3,2015-01-04 21:12:22,0,6,0
236000816506015_629654207140672,"For sale:
Introduction to Econometrics 3rd Edition (International), Stock and Watson",,status,,2015-01-21 14:26:46,0,2,0
236000816506015_629764813796278,"Buying:

CS055 Discrete math textbook, with prof bull at pomona",,status,,2015-01-21 22:37:23,0,0,0
236000816506015_629740967131996,"Buying:
The books for Histories of the Present - L.A. and the Poetics of Unrest (CORE002 SC-10)",,status,,2015-01-21 20:47:30,0,0,0
236000816506015_629732107132882,"Selling: 
Psychology in Action, 10th Edition
Huffman, Karen
http://www.amazon.com/Psychology-Action-Karen-…/…/111812913X",,status,,2015-01-21 20:03:13,0,0,0
236000816506015_629731067132986,"Selling:
-Bio 43/44 Brooker 2nd edition",,status,,2015-01-21 19:58:42,1,0,0
236000816506015_629716233801136,"Buying: Microeconomics 3rd Edition Krugman and Wells
Calculs 9th edition Varberg, Purcell, Rigdon

Selling: Introducing Psychology Schacter (loose leaf edition)
A Short History of the Middle Ages 3rd edition Rosenwein  
Nuevos Horizontes",,status,,2015-01-21 18:48:57,0,2,0
236000816506015_628551573917602,"Selling:  
books for RLST 22- Intro Western Religious Traditions (Prof. Yonemoto)
Message me if interested!",,status,,2015-01-19 02:24:08,0,2,0
236000816506015_628941260545300,"Buying for Stats 120 at CMC:
CME STATISTICS FOR MANGMNT ECO w/Aplia Access
Author: Keller 
ISBN: 9781305366152
Publisher: Cengage Learning",,status,,2015-01-19 18:22:06,0,1,0
236000816506015_629714237134669,Looking to buy/rent Huellas de las literaturas hispanoamericanas. Its for Spanish 125 at CMC. If anyone has it….,,status,,2015-01-21 18:37:57,1,0,0
236000816506015_629712983801461,"If anyone still needs the Bio44 textbook, turns out my class doesn't use it...",,status,,2015-01-21 18:31:23,1,0,0
236000816506015_629706140468812,"BUYING: 

1) Ethnomathematics: A multicultural View of Mathematical Ideas by Marcia Ascher

And all other books for Math in many cultures

2) Understanding Humans: Introduction to Physical Anthropology and Archeology",,status,,2015-01-21 18:05:18,0,0,0
236000816506015_629706137135479,"SELLING:
Democracy in America- Tocqueville
The Anti-Federalist - Storing",,status,,2015-01-21 18:05:16,2,0,0
236000816506015_629675910471835,"Buying: Calculus w/Analytic Geometry Edition: 2nd, Simmons. (Calc 1 with Valenza)",,status,,2015-01-21 15:50:33,0,1,0
236000816506015_629703137135779,"Selling:
""On Moral Business: classical and contemporary resources for ethics in economic life"" by Stackhouse",,status,,2015-01-21 17:48:35,0,0,0
236000816506015_629696327136460,"Taking quant sociology methods at Pomona and I need ""Doing Survey Research, 3rd Edition, Peter M. Nardi""
Anyone?",,status,,2015-01-21 17:20:54,0,0,0
236000816506015_629690313803728,"Selling

Business Law and the Regulation of Business 11th edition. 

Understanding Psychology 11th edition.",,status,,2015-01-21 16:54:11,0,0,0
236000816506015_629393070500119,"BUYING: 

PZ SPAN 33: 
1) Enfoques, Student Edition (3rd Edition) 
2) Enfoques Student Activities Manual 

FHS - Islam & the West: 
1) Russian-Muslim Confrontation in the Caucasus 
Author: Sanders 
ISBN: 9780415478793
Copyright Year: 2004 
Publisher: Routledge

2) Reading Lolita in Tehran 
Author: Nafisi 
ISBN: 9780812979305
Copyright Year: 2008
Publisher: Random House, Inc

3) Crusades Through Arab Eyes 
Author: Maalouf 
ISBN: 9780805208986
Copyright Year: 1984
Publisher: Schocken

4) Koran (Trade Ed) 
Author: Dawood 
ISBN: 9780140449204
Copyright Year: 2003
Publisher: Penguin

5) Othello, the Moor of Venice 
Author: Shakespeare 
ISBN: 9780199535873
Copyright Year: 2008
Publisher: Oxford University Press

6) I Am the Beggar of the World 
Author: Griswold 
ISBN: 9780374191870
Copyright Year: 2014
Publisher: Farrar, Straus & Giroux

7) Looming Tower 
Author: Wright 
ISBN: 9781400030842
Copyright Year: 2007
Publisher: Random House, Inc

8) Conference of the Birds
Author: Attar 
ISBN: 9780140444346
Copyright Year: 1984
Publisher: Penguin",,status,,2015-01-21 00:33:13,0,3,0
236000816506015_629683447137748,"Buying:

Meyer, J.S. & Quenzer, L.F. Psychopharmacology: Drugs, the Brain, and Behavior (2nd Ed.). Sinauer Associates, 2013.

Biology of Sensory Systems (Sensory evolution class)",,status,,2015-01-21 16:22:35,0,0,0
236000816506015_629651593807600,"Buying or Borrowing:

Law & Econ (ECON167)
1. Economic Approach to Law Edition: 2nd
Author: Miceli 
ISBN: 9780804756709
2. Law's Order: What Economics etc Edition: N/A
Author: Friedman 
ISBN: 9780691090092

Art History 51C
3. Ways of Seeing Edition: N/A 
Author: Berger 
ISBN: 9780140135152
5. Women, Art & Society Edition: 5th
Author: Chadwick 
ISBN: 9780500204054
6. Playing in the Dark Edition: N/A 
Author: Morrison 
ISBN: 9780679745426",,status,,2015-01-21 14:15:33,0,0,0
236000816506015_629651190474307,"Still have books for:

1. Prof. Odell's Intermediate Macroeconomic class
2. French class: Deux Mondes
3. Calc 1 textbook (Calculus: Single Variables)
4. Prof. Keskinel's Microeconomics Principle class

I want to keep all the books after four years, so I am lending them out all at very low price just so that they can be useful to someone else while I'm not using it. So Plz contact me if you want to know about prices for renting any of these books!

Thank you!",,status,,2015-01-21 14:13:32,0,0,0
236000816506015_629644740474952,"selling
Freedom in America by Muir, brand new
Psychological science by Gazzaniga, used, good condition",,status,,2015-01-21 13:49:04,0,0,0
236000816506015_612199418886151,"Selling:

Reason and Responsibility - Joel Feinberg & Russ Shafer-Landau

Democracy in America - Alexis De Tocqueville (translation by Harvey C. Mansfield and Delba Winthrop)

Calculus: Early Transcendentals - James Stewart

I just sold 5 books for 2 dollars, please help me be un-poor thnx",,status,,2014-12-17 14:34:23,2,8,0
236000816506015_629628973809862,"Buying
Econ086 
Financial Accounting (Looseleaf+SSM Package) Edition: 14th",,status,,2015-01-21 13:02:46,0,0,0
236000816506015_629625520476874,"SELLING:

BIOL 443&44: 
Brooker R, Widmaier EP, Graham LE, Stiling PD. 2010. 2nd Edition.",,status,,2015-01-21 12:49:57,0,0,0
236000816506015_629607293812030,"Buying:

Poverty and Discrimination by Kevin Lang (For Bjerk's class)",,status,,2015-01-21 12:28:31,2,1,0
236000816506015_629594310479995,Selling democracy in America and the federalist papers and the Pitney American Gov book (CMC Gov 20),,status,,2015-01-21 11:37:06,0,0,0
236000816506015_564613530311407,"SELLING TEXTBOOKS FOR CHEAPER THAN I BOUGHT LAST YEAR:

CHEMISTRY A MOLECULAR APPROACH 2ND EDITION BY TRO (CHEM 14/15)

BIOLOGY 2ND EDITION BY BROOKER/WIDMAIER/GRAHAM/STILING (BIO 43/44)

READINGS ON THE DEVELOPING CHILD 5TH EDITION BY GAUVAIN/COLE

THE DEVELOPMENT OF CHILDREN 7TH EDITION BY LIGHTFOOT/COLE/COLE

Comment or text me at 703-254-6950 to talk! I will tell you what I paid last year and cut a cheaper deal with you! :)",,status,,2014-08-31 19:14:07,0,2,0
236000816506015_629586990480727,"Selling:
Dirt -The Erosion of Civilizations (David R. Montgomery)
The Sixth Extinction -An Unnatural History (Elizabeth Kolbert)

Bought new for intro to environmental analysis class with Prof. Hazlett last semester. I made some highlights in Dirt but The Sixth Extinction still looks pretty fresh. I don't know if they're required for EA classes this semester. They are nice to read just for the sake of reading anyway :)",,status,,2015-01-21 11:13:58,0,0,0
236000816506015_629341343838625,selling democracy in america !!!,,status,,2015-01-20 20:13:30,0,3,0
236000816506015_470308816408546,"Hope everyone is having a great start to this semester!

SELLING FOR: FRENCH 33 & CMC FHS (Chung-Kim) & GOV 20 (Shields)

Sur le vif: Niveau intermédiaire, 6th Edition (never used)

On Moral Business by Maxwell Stackhouse
Creating a World Without Poverty by Muhammad Yunus
Beyond Charity by Lindberg
No Greater Love by Mother Theresa

Coming Apart by Charles Murray (never used)
Before the Shooting Begins by James Hunter
Fault Lines by Canon, Coleman, Myer
The Great Divergence by Timothy Noah (never used)",,status,,2014-01-21 17:13:17,2,5,0
236000816506015_629436680495758,"Selling: 
Soc 126 (Immigration and Second Generation): American Son, Hunger of Memory, The Namesake, Black Identities, Growing up American, The Maid's Daughter, The Accidental Asian, and Chineseness Across Borders

Abnormal Psychology textbook ninth edition

Research in Psychology 6th edition

Eng 158 (Jane Austen course): Emma, Mansfield Park, Sense and Sensibility, Northanger Abbey, and Persuasion",,status,,2015-01-21 02:46:46,3,1,0
236000816506015_629431970496229,"Buying: Discrete Mathematics: Mathematical Reasoning and Proof with Puzzles, Patterns, and Games (Ensley, Crawley)",,status,,2015-01-21 02:06:43,0,0,0
236000816506015_629292963843463,Free Lab goggles (and half-gone lab notebooks if you want) :),,status,,2015-01-20 16:39:29,0,2,0
236000816506015_629425060496920,"WTB:
For my intro German class:
1. ""Faust""
2. Diary and letters of Kaethe Kollwitz",,status,,2015-01-21 01:39:00,0,0,0
236000816506015_629420543830705,"Econ166
I want to buy;

<Financial institutions management, a risk management approach>, 7th edition, sauder and conett.",,status,,2015-01-21 01:30:44,0,0,0
236000816506015_629018437204249,"HEY FELLOW LIT STUDENTS: If you held onto your Norton anthology of English Lit, I would love to buy it from you!

Also looking for books from Religion, Politics and Global Violence w Espinosa at CMC 
thnx 😊",,status,,2015-01-19 22:58:55,0,4,0
236000816506015_629390223833737,"Selling- 

For Professor Bradley's Calc 1 class: 
Applied Calculus for Business, Economics, and the Social and Life Sciences, Expanded Edition",,status,,2015-01-21 00:18:17,0,0,0
236000816506015_629382080501218,"Buying-
For Intro Psyc- Psychology by Myers 10th edition (ISBN: 9781464164743)",,status,,2015-01-20 23:35:25,0,0,0
236000816506015_627162490723177,"Selling 
Fuentes: Conversación y gramática Lectura y redacción 5th edition  (Spanish33 SC) in a binder",,status,,2015-01-15 15:10:37,1,5,0
236000816506015_629380987167994,"renting: for Photography at HMC with Fandell
Photography by wells
Criticizing photographs by barrett 
I want to keep these books till graduation so I'm renting them at a very low price",,status,,2015-01-20 23:28:17,0,0,0
236000816506015_610481879057905,"Selling:
Macroeconomics by Mankiw
Macroeconomics by Froyen
Sur le Vif (FREN033)
Deux Mondes (FREN011)",,status,,2014-12-14 00:56:25,4,2,0
236000816506015_629378660501560,Selling Deux Mondes for french 22,,status,,2015-01-20 23:16:44,0,1,0
